дата_факт,регион,девелопер_корр,нейминг,м2,шт,микс,базовая,чистовая,локация SMLT,координаты,индекс,индекс_проект,дата,комментарий
01.12.2022,Москва,Insigma,Ред Сайд,"910,1",3,597122180,597122180,597122180,0,0,,Ред Сайд,01.01.2023,
01.12.2022,Москва,Империал,Ред Стар Лофт,"32,1",1,9696935,9054935,9696935,0,0,,Ред Стар Лофт,01.01.2023,
01.12.2022,Москва,ФСК,Режиссер,"6444,1",87,2861756781,2763896781,3016256781,0,0,,Режиссер,01.01.2023,
01.12.2022,Москва,AFI Development,Резиденции архитекторов,"1974,1",21,736585887,736585887,736585887,0,0,,Резиденции архитекторов,01.01.2023,
01.12.2022,Москва,Монолиткапиталстрой,Резиденции Замоскворечье,"4466,8",44,1969056995,1969056995,1969056995,0,0,,Резиденции Замоскворечье,01.01.2023,
01.12.2022,Москва,AFI Development,Резиденции композиторов,"709,1",11,228731020,228731020,228731020,0,0,,Резиденции композиторов,01.01.2023,
01.12.2022,Москва,ТК Алладин,Резиденция Сокольники,"3264,4",56,1004166068,981315268,1072718468,0,0,,Резиденция Сокольники,01.01.2023,
01.12.2022,Москва,Kovaks,Резиденция Тверская,"3477,1",35,2764881150,2764881150,2764881150,0,0,,Резиденция Тверская,01.01.2023,
01.12.2022,Москва,Донстрой,Река,"8742,2",59,5531463290,5326351290,5531463290,0,0,,Река,01.01.2023,
01.12.2022,Москва,RestArt,РестАрт,"1927,7",32,2077350000,2077350000,2077350000,0,0,,РестАрт,01.01.2023,
01.12.2022,Москва,Ферро-Строй,Ривер Парк,"20607,1",256,6978364057,6978364057,7072071657,0,0,,Ривер Парк,01.01.2023,
01.12.2022,Москва,Ingrad,Ривер Скай,"7839,1",110,3730680301,3607500301,3999455301,0,0,,Ривер Скай,01.01.2023,
01.12.2022,Москва,Glincom,Ривердейл,"94,2",1,30000000,30000000,30000000,0,0,,Ривердейл,01.01.2023,
01.12.2022,Москва,ФСК,Рихард,"1351,5",17,579373640,572618640,579373640,0,0,,Рихард,01.01.2023,
01.12.2022,Москва,Спектрстрой,Рогожский Вал 12,"140,1",2,71502630,71502630,71502630,0,0,,Рогожский Вал 12,01.01.2023,
01.12.2022,Москва,KR Properties,Роза Росса,"1495,3",13,1256768122,1256768122,1256768122,0,0,,Роза Росса,01.01.2023,
01.12.2022,Москва,Гардтекс,Савин Дом,"2722,4",18,0,0,0,0,0,,Савин Дом,01.01.2023,
01.12.2022,Москва,Саяны,Саяны Парк,"114,2",3,19594500,17310500,19594500,0,0,,Саяны Парк,01.01.2023,
01.12.2022,Москва,Столичный зодчий,Северная слобода,"484,4",5,135500000,111280000,135500000,0,0,,Северная слобода,01.01.2023,
01.12.2022,Москва,MR Group,Селигер Сити,"6246,9",103,2016514454,1920470254,2045408254,0,0,,Селигер Сити,01.01.2023,
01.12.2022,Москва,Энергостройинвест,Селф,"1720,5",31,426793880,426793880,426793880,0,0,,Селф,01.01.2023,
01.12.2022,Москва,Донстрой,Сердце Столицы,"7020,1",130,2649565787,2649565787,2649565787,0,0,,Сердце Столицы,01.01.2023,
01.12.2022,Москва,Ingrad,Серебряный парк,"1843,5",21,858220413,815525413,907700413,0,0,,Серебряный парк,01.01.2023,
01.12.2022,Москва,Эталон,Серебряный фонтан,6569,94,2546677956,2546677956,2546677956,0,0,,Серебряный фонтан,01.01.2023,
01.12.2022,Москва,ПИК,Сигнальный 16,"10973,9",189,2558011170,2558011170,2558011170,0,0,,Сигнальный 16,01.01.2023,
01.12.2022,Москва,ФСК,Сидней Сити,"10705,1",159,5402240017,5202269017,5707244017,0,0,,Сидней Сити,01.01.2023,
01.12.2022,Москва,AFI Development,Сильвер,"3608,1",41,1095177010,1080415410,1181442210,0,0,,Сильвер,01.01.2023,
01.12.2022,Москва,Донстрой,Символ,"21271,7",310,7158572779,6753922779,7158572779,0,0,,Символ,01.01.2023,
01.12.2022,Москва,MR Group,Симфони 34,"21365,5",381,7899704675,7398801675,8467076675,0,0,,Симфони 34,01.01.2023,
01.12.2022,Москва,Glincom,Синатра,"135,9",1,59086000,59086000,59086000,0,0,,Синатра,01.01.2023,
01.12.2022,Москва,AFI Development,Сиреневый парк,15872,370,4361729462,4285301462,4602741462,0,0,,Сиреневый парк,01.01.2023,
01.12.2022,Москва,Seven Suns Development,Сказочный лес,"4454,6",83,824085000,824085000,824085000,0,0,,Сказочный лес,01.01.2023,
01.12.2022,Москва,Киноцентр,Скай Вью,11322,67,9943686403,9943686403,10849446403,0,0,,Скай Вью,01.01.2023,
01.12.2022,Москва,Mos City Group,Скай-Хаус,"13513,9",103,5356956650,5356956650,5356956650,0,0,,Скай-Хаус,01.01.2023,
01.12.2022,Москва,MR Group,Слава,"4042,4",77,2478431628,2438007628,2640127628,0,0,,Слава,01.01.2023,
01.12.2022,Москва,Снегири,Снегири Эко,"2550,5",13,1859963628,1859963628,1859963628,0,0,,Снегири Эко,01.01.2023,
01.12.2022,Москва,Донстрой,Событие,"40536,2",525,15242413834,15050033834,15242413834,0,0,,Событие,01.01.2023,
01.12.2022,Москва,ПИК,Сокольнический вал 1,"6308,1",169,1641960012,1641960012,1641960012,0,0,,Сокольнический вал 1,01.01.2023,
01.12.2022,Москва,ЖК 2/1,Соседи 21/19,"7537,4",140,2169823687,2062555487,2213303487,0,0,,Соседи 21/19,01.01.2023,
01.12.2022,Москва,Трансинвестконсалтинг,Софийский,"100,3",2,92138598,92138598,100162598,0,0,,Софийский,01.01.2023,
01.12.2022,Москва,Tekta Group,Спайрс,"1084,7",13,591109520,591109520,591109520,0,0,,Спайрс,01.01.2023,
01.12.2022,Москва,Мортон (ПИК),Столичные поляны,"5660,2",76,1242486470,1242486470,1242486470,0,0,,Столичные поляны,01.01.2023,
01.12.2022,Москва,Московский фонд реновации,Стрелецкий 1-й 18,"117,2",2,32385000,32385000,32385000,0,0,,Стрелецкий 1-й 18,01.01.2023,
01.12.2022,Москва,МСК Недвижимость,Студии на Гостиничном,78,5,23042460,23042460,23042460,0,0,,Студии на Гостиничном,01.01.2023,
01.12.2022,Москва,МСК Недвижимость,Студии на Дмитровском,"92,3",8,27566800,27566800,27566800,0,0,,Студии на Дмитровском,01.01.2023,
01.12.2022,Москва,KR Properties,Студио 12,"107,9",1,27676350,27676350,27676350,0,0,,Студио 12,01.01.2023,
01.12.2022,Москва,Эталон (проекты Лидер Инвест),Счастье на Семеновской,"683,6",9,240670931,240670931,240670931,0,0,,Счастье на Семеновской,01.01.2023,
01.12.2022,Москва,3S Development,Талисман на Водном,"323,4",5,101289000,101289000,107757000,0,0,,Талисман на Водном,01.01.2023,
01.12.2022,Москва,3S Development,Талисман на Дмитровском,"230,1",6,79753265,78973265,83575265,0,0,,Талисман на Дмитровском,01.01.2023,
01.12.2022,Москва,3S Development,Талисман на Рокоссовского,"6915,4",150,2177994375,2113287375,2459057375,0,0,,Талисман на Рокоссовского,01.01.2023,
01.12.2022,Москва,Vesta Development,Татлин Апартментс,424,5,189573944,189573944,189573944,0,0,,Татлин Апартментс,01.01.2023,
01.12.2022,Москва,Галс Девелопмент,Театральный дом,"3042,2",19,2712883200,2712883200,2712883200,0,0,,Театральный дом,01.01.2023,
01.12.2022,Москва,Insigma,Тессинский 1,"5455,3",33,5716407920,5716407920,5716407920,0,0,,Тессинский 1,01.01.2023,
01.12.2022,Москва,Центр Инвест,Титул на Серебрянической,"4716,9",36,3574020577,3574020577,3574020577,0,0,,Титул на Серебрянической,01.01.2023,
01.12.2022,Москва,Ingrad,Топ Хиллс,"6703,4",108,2685746019,2540321019,2875491019,0,0,,Топ Хиллс,01.01.2023,
01.12.2022,Москва,Град,Тренд,"1919,8",22,876799071,876799071,876799071,0,0,,Тренд,01.01.2023,
01.12.2022,Москва,Capital Group,Триколор,13528,101,3307374972,3307374972,3307374972,0,0,,Триколор,01.01.2023,
01.12.2022,Москва,Гранель,Тринити,"13711,8",324,3691867032,3587157032,3861393032,0,0,,Тринити,01.01.2023,
01.12.2022,Москва,Valartis,Турандот Резиденции,"2908,9",21,3064681767,3064681767,3064681767,0,0,,Турандот Резиденции,01.01.2023,
01.12.2022,Москва,Мангазея Девелопмент,Ты и Я,"2954,3",44,740451312,740451312,747279312,0,0,,Ты и Я,01.01.2023,
01.12.2022,Москва,ПИК,Уно,"78,5",4,21059560,21059560,21059560,0,0,,Уно,01.01.2023,
01.12.2022,Москва,Основа,Уно Старокоптевский,"3008,7",68,"976037433,6","922641433,6","976037433,6",0,0,,Уно Старокоптевский,01.01.2023,
01.12.2022,Москва,ГРАС,Утесов,"595,6",3,129138000,129138000,129138000,0,0,,Утесов,01.01.2023,
01.12.2022,Москва,Полинессо,Фантастик Хаус,"387,9",2,485488050,485488050,485488050,0,0,,Фантастик Хаус,01.01.2023,
01.12.2022,Москва,Vesper,Фейрмонт,"1051,2",1,3153600000,3153600000,3153600000,0,0,,Фейрмонт,01.01.2023,
01.12.2022,Москва,Центр Инвест,Фестиваль Парк 2,"4993,6",96,1682427482,1682427482,1682427482,0,0,,Фестиваль Парк 2,01.01.2023,
01.12.2022,Москва,MR Group,Фили Сити,"6352,2",74,2900659138,2764032138,3081642138,0,0,,Фили Сити,01.01.2023,
01.12.2022,Москва,ГРАС,Флотилия,"3077,6",30,605386500,600668500,682750500,0,0,,Флотилия,01.01.2023,
01.12.2022,Москва,Центр Инвест,Форест,"1428,5",21,369661268,369661268,369661268,0,0,,Форест,01.01.2023,
01.12.2022,Москва,Ingrad,Форивер,"12177,6",137,5582607381,5418352381,6027232381,0,0,,Форивер,01.01.2023,
01.12.2022,Москва,Гранель,Хайвэй,"12837,8",392,3227279149,3162039149,3418795149,0,0,,Хайвэй,01.01.2023,
01.12.2022,Москва,MR Group,Хайд,"3869,7",53,2424734303,2395794303,2705370303,0,0,,Хайд,01.01.2023,
01.12.2022,Москва,Сити XXI век,Хилл 8,"7071,2",87,2655357602,2655357602,2655357602,0,0,,Хилл 8,01.01.2023,
01.12.2022,Москва,ПИК,Холланд Парк,"10853,5",195,2984226260,2984226260,2984226260,0,0,,Холланд Парк,01.01.2023,
01.12.2022,Москва,МонАрх,Хорошевский,"8544,5",75,2165625200,2165625200,2165625200,0,0,,Хорошевский,01.01.2023,
01.12.2022,Москва,КОРТРОС,Хэдлайнер,"18960,8",197,6589638302,6589638302,7537678302,0,0,,Хэдлайнер,01.01.2023,
01.12.2022,Москва,Hutton Development,Цвет 32,"143,1",1,125213000,125213000,125213000,0,0,,Цвет 32,01.01.2023,
01.12.2022,Москва,Ikon Development,Чкалов,"4116,2",64,2428482150,2222672150,2428482150,0,0,,Чкалов,01.01.2023,
01.12.2022,Москва,Новая жизнь,Шаболовский Резиденс Холл,1225,23,943917103,931667103,1029667103,0,0,,Шаболовский Резиденс Холл,01.01.2023,
01.12.2022,Москва,ПИК,Шереметьевский,"3988,3",61,1040095992,1040095992,1040095992,0,0,,Шереметьевский,01.01.2023,
01.12.2022,Москва,Империал,Шерстон,"553,7",26,154889793,143815793,154889793,0,0,,Шерстон,01.01.2023,
01.12.2022,Москва,Patek,Широкая Грин Парк,"879,2",14,247489200,247489200,247489200,0,0,,Широкая Грин Парк,01.01.2023,
01.12.2022,Москва,Велес,Шоме,"3630,5",38,1664841620,1639428120,1741082120,0,0,,Шоме,01.01.2023,
01.12.2022,Москва,Tekta Group,Эвер,"5850,7",84,2050657890,2050657890,2050657890,0,0,,Эвер,01.01.2023,
01.12.2022,Москва,РосСтройИнвест,Элевен,"557,2",5,477400000,477400000,477400000,0,0,,Элевен,01.01.2023,
01.12.2022,Москва,Центр Инвест,Эль Клуб,"37,6",1,10998075,10998075,10998075,0,0,,Эль Клуб,01.01.2023,
01.12.2022,Москва,Tekta Group,Энитео,"4898,3",68,1812309900,1812309900,1812309900,0,0,,Энитео,01.01.2023,
01.12.2022,Москва,Patek,Я51,1002,19,236897436,236897436,236897436,0,0,,Я51,01.01.2023,
01.12.2022,Москва,ПИК,Ясеневая 14,"59,7",1,16053330,16053330,16053330,0,0,,Ясеневая 14,01.01.2023,
01.12.2022,Московская область,Профи Инвест,31-й квартал (Пушкино),"2154,9",31,272652520,272652520,272652520,0,0,,31-й квартал (Пушкино),01.01.2023,
01.12.2022,Московская область,Инвестстройкомплекс,Аврора (Химки),4951,83,1001207500,1001207500,1100227500,0,0,,Аврора (Химки),01.01.2023,
01.12.2022,Московская область,Адмирал Яхт-клуб,Адмирал Ватерхаус,"368,5",6,41220000,41220000,41220000,0,0,,Адмирал Ватерхаус,01.01.2023,
01.12.2022,Московская область,Тройка РЭД,АиБ,"362,1",5,34906818,34906818,42148818,0,0,,АиБ,01.01.2023,
01.12.2022,Московская область,СГ Альянс,Афродита,174,3,18200000,18200000,18200000,0,0,,Афродита,01.01.2023,
01.12.2022,Московская область,ЮР-Инвест,Бакеево Парк,"6652,8",133,763800252,763800252,763800252,0,0,,Бакеево Парк,01.01.2023,
01.12.2022,Московская область,ГК ПЖИ,Бородино,40,1,5700000,5700000,5700000,0,0,,Бородино,01.01.2023,
